,created_at,text,retweet_count,favorite_count,class_predict,followers_count,predict_class_label
1611,2018-10-14 19:18:07,  why can xe2 x80 x99t i express a view without being called out for political bias? i hv always expres xe2 x80 xa6 ,1,21,tech,1.43,4
1612,2018-10-14 19:15:49,  folk like u who can xe2 x80 x99t even take a comment r paid trolls  feel sorry for u as u r terribly insecure',0,1,sports,1.43,2
1613,2018-10-14 19:14:39,  why can xe2 x80 x99t i comment? is expressing a comment a sin?  why r u so insecure?',0,0,tech,1.43,4
1614,2018-10-14 19:13:23,  since when have u understood biotech to know what leadership is about  sadly we can do with xe2 x80 xa6 ,0,0,tech,1.43,4
1615,2018-10-14 13:12:41,"rt  what was the real agenda behind the i t raids at the quint office and  's residence?  n nread the full story here  xe2 x80 xa6""",1088,0,sports,1.43,2
1616,2018-10-14 12:33:39, so govt shd amplify this rather than allow folk to stir things up',7,45,tech,1.43,4
1617,2018-10-14 12:32:56,    that xe2 x80 x99s great then why not amplify this point instead of allowing controversy?',1,7,sports,1.43,2
1618,2018-10-14 12:27:57, that xe2 x80 x99s good to know  then why the fuss?',4,31,sports,1.43,2
1619,2018-10-14 12:05:41, don xe2 x80 x99t talk nonsense i am averse to politics',2,114,sports,1.43,2
1620,2018-10-14 12:04:33, do u know hard facts? pls educate me',1,6,tech,1.43,4
1621,2018-10-14 12:03:57,   so if hal is alleged to be non performing n substandard then why are we in xe2 x80 xa6 ,0,0,tech,1.43,4
1622,2018-10-14 12:01:16, truth is ai has not been ignored neither has its non performance ',3,16,tech,1.43,4
1623,2018-10-14 11:59:15,   only suggesting that hal shd be included as one of the vendors along with reli xe2 x80 xa6 ,0,9,tech,1.43,4
1624,2018-10-14 11:57:48,  i agree that most psus r inefficient n unviable with a few exceptions  i guess hal like isro xe2 x80 xa6 ,0,0,tech,1.43,4
1625,2018-10-13 20:55:35, don xe2 x80 x99t confuse the issue  you r illogical ',0,3,tech,1.43,4
1626,2018-10-13 20:53:55, so then why are they speaking of laying off employees?  i am only commenting based on what employees r saying',3,17,tech,1.43,4
1627,2018-10-13 20:52:59,   i will always comment when i notice flawed decisions irrespective of govt xe2 x80 xa6 ,7,120,sports,1.43,2
1628,2018-10-13 20:51:13, i don xe2 x80 x99t make vaccines',0,14,sports,1.43,2
1629,2018-10-13 20:50:44, tell that to the employees of hal   with due respect many public sector undertakings shd hv been sold b xe2 x80 xa6 ,2,32,business,1.43,3
1630,2018-10-13 20:31:49,"rt  it xe2 x80 x99s about time everyone learns to treat women with respect and dignity   n ni xe2 x80 x99m glad the space for those who don't, is clos xe2 x80 xa6""",10258,0,tech,1.43,4
1631,2018-10-13 20:31:14,ignoring hal has not been a wise move by govt  ,483,1169,tech,1.43,4
1632,2018-10-13 17:23:54,   that xe2 x80 x99s a reassuring response but please improve on safety n service',1,4,tech,1.43,4
1633,2018-10-13 13:36:10,"rt  how do cities become successful? nmain reasons are innovation, swartha (selfishness) and parartha (selflessness) of citize xe2 x80 xa6'",8,0,tech,1.43,4
1634,2018-10-13 13:35:42,rt  reasons for decline of a  city n war  naturaldisaster  disease  naturalresourcedepletion  economicdecline  migration  citi xe2 x80 xa6',4,0,world,1.43,1
1635,2018-10-13 13:35:15,   i travel lh emirates ba n qatar n sia n thai n i can tell u ai has a long w xe2 x80 xa6 ,0,2,tech,1.43,4
1636,2018-10-13 13:32:09,   even international routes not profitable  inefficiency bad time keeping n u xe2 x80 xa6 ,0,1,business,1.43,3
1637,2018-10-13 13:12:09,well said  ,10,62,business,1.43,3
1638,2018-10-13 02:42:37,   no takers yet m not likely either',0,3,sports,1.43,2
1639,2018-10-13 02:24:11,rt    historian from bengaluru is taking a session on  xe2 x80 x9chistory of bengaluru xe2 x80 x9d to b clip participants  ,4,0,business,1.43,3
1640,2018-10-13 02:23:47,rt   xe2 x80 x9clack of belongingness is the main reason for problems in namma  bengaluru xe2 x80 x9d says suresh moona during  bclip class  ,8,0,tech,1.43,4
1641,2018-10-13 02:23:38,rt  the speakers list for the 7th edition of  blrlitfest is out with over 150 participants  we strive to make our public space xe2 x80 xa6',17,0,tech,1.43,4
1642,2018-10-13 02:18:48,why is govt pouring money down the drain when it comes to    it xe2 x80 x99s a badly run airlines like most governm xe2 x80 xa6 ,76,356,business,1.43,3
1643,2018-10-13 02:13:48,rt   karnataka the green energy state  today at 2 41pm 53  of state's electricity generation was from green sources   xf0 x9f xa4 x97 ,47,0,world,1.43,1
1644,2018-10-13 02:13:22,  get well soon  your fans need you to be in fine fettle',0,6,tech,1.43,4
1645,2018-10-12 18:31:13,air india plane slammed into wall at 250 km per hour but continued to fly   scary to think pilots were oblivious pi xe2 x80 xa6 ,22,76,business,1.43,3
1646,2018-10-12 14:12:47,"good to read about tanu shree pareek, bsf's 1st woman combat officer from bikaner, who is the only woman among 67 t xe2 x80 xa6 ",103,429,world,1.43,1
1647,2018-10-12 11:53:49,high pollution and lack of good ventilation are making citizens susceptible to the h1n1 in  bengaluru  citizens nee xe2 x80 xa6 ,25,44,tech,1.43,4
1648,2018-10-12 10:41:25,rt  scientists grow tiny human retinas in a dish ,10,0,tech,1.43,4
1649,2018-10-12 00:50:49, congrats on a well deserved accolade',0,11,tech,1.43,4
1650,2018-10-11 17:15:31,mohammed dewji  africa's 'youngest billionaire' abducted in tanzania   pray for his safe return  a responsible  bil xe2 x80 xa6 ,18,50,world,1.43,1
1651,2018-10-11 17:07:18,"rt  bangladesh is now much better off than india, not a poor, backward neighbour anymore   n npriyamvada grover  r xe2 x80 xa6'",455,0,business,1.43,3
1652,2018-10-11 17:07:05,"rt  can she define  xe2 x80 x9chard evidence xe2 x80 x9d ? by the very nature of such dastardly acts there is likely to be no witness , no photogra xe2 x80 xa6'",4,0,tech,1.43,4
1653,2018-10-11 17:05:37, yes praying for his safe return',0,1,sports,1.43,2
1654,2018-10-11 17:05:03, most welcome',0,0,world,1.43,1
1655,2018-10-11 17:02:57,rt  b pac     submits suggestions to chief electoral officer  to improv xe2 x80 xa6',8,0,world,1.43,1
1656,2018-10-11 17:02:50,rt  what xe2 x80 x99s  advice for building innovations for the  nexthalfbillion? click play to find out  ,1,0,sports,1.43,2
1657,2018-10-11 14:34:02,mohammed dewji  africa's 'youngest billionaire' abducted in tanzania   this is shocking  he recently joined the giv xe2 x80 xa6 ,11,54,sports,1.43,2
1658,2018-10-11 12:58:57,study at duke cancer institute suggests an association between antibodies to h  pylori bacteria and an increased ri xe2 x80 xa6 ,0,14,tech,1.43,4
1659,2018-10-11 10:40:47,innovative! reserachers at  iitroorkee have developed an  environmentfriendly electric car prototype that runs on w xe2 x80 xa6 ,24,94,world,1.43,1
1660,2018-10-11 07:32:58,"rt  this  worldobesityday, let us  stepup against obesity by making exercising a part of our daily routine  ",9,0,tech,1.43,4
1661,2018-10-11 07:28:21,researchers at  have found a bacterium that can produce solar fuels through artificial photosynthesis  c xe2 x80 xa6 ,12,49,tech,1.43,4
1662,2018-10-11 01:18:02,        ,5,6,sports,1.43,2
1663,2018-10-10 19:14:13,rt   talkpoint  nitin gadkari says modi led bjp overpromised  cracks in party or 2019 course correction? n n,48,0,world,1.43,1
1664,2018-10-10 19:08:19,rt  team b pac met  sanjeev kumar  amp  submitted our suggestions to encourage voter registration  amp  turn out in ben xe2 x80 xa6',5,0,business,1.43,3
1665,2018-10-10 19:01:03,rt  on  worldmentalhealthday18 these brave individuals are  notashamed to tackle stigma and share their battles with mental xe2 x80 xa6',58,0,tech,1.43,4
1666,2018-10-10 19:00:44,"rt  on the occasion of  worldheartday, biocon malaysia celebrated wear red day  during this day  bioconites at the malaysia xe2 x80 xa6'",2,0,sports,1.43,2
1667,2018-10-10 19:00:31,rt  i am grateful to infosys foundation chairperson ms sudha murty for announcing rs 25 cr for victims of kodagu floods  a n xe2 x80 xa6',129,0,tech,1.43,4
1668,2018-10-10 19:00:19,"rt  this  worldmentalhealthday, let us promise to lend our ears to those who need, to understand and assure that they are n xe2 x80 xa6'",3,0,tech,1.43,4
1669,2018-10-10 18:59:37,rt  whether we r on stage or off stage we just listen to her all the time   xf0 x9f x98 x8athat xe2 x80 x99s  for us cos she is the boss  co xe2 x80 xa6',5,0,sports,1.43,2
1670,2018-10-10 18:59:21,"rt  also such a pleasure moderating the panel discussion on  xe2 x80 x98data led policy making xe2 x80 x99  we discussed trends in open data use, build xe2 x80 xa6'",3,0,tech,1.43,4
1671,2018-10-10 18:34:26,actress deepika padukone opens up about why she's not ashamed of her struggle with depression ,56,302,sports,1.43,2
1672,2018-10-10 12:00:09,"rt  in a brand new initiative with  we are putting the spotlight on women and finance   helping create resources, bui xe2 x80 xa6'",2,0,business,1.43,3
1673,2018-10-10 11:57:40,good initiative by these  bengaluru residents to come together to clean up hulimavu lake  we need more citizens to xe2 x80 xa6 ,36,178,tech,1.43,4
1674,2018-10-10 10:34:53,"rt   honored to confer 2018 ""gil visionary leadership award xe2 x80 x9d to  chairperson  amp  md, ",4,0,business,1.43,3
1675,2018-10-10 09:38:26,rt   notashamed ,99,0,sports,1.43,2
1676,2018-10-10 09:34:53,"rt  dr  soumaya swaminathan  xe2 x81 xa6  xe2 x81 xa6 hsr2018 evoking a 'gandhi test'  when in doubt, recall the faces of the most xe2 x80 xa6""",17,0,world,1.43,1
1677,2018-10-10 09:34:04,rt   notashamed ,5740,0,sports,1.43,2
1678,2018-10-10 08:13:21,rt  infosys foundation chairperson and philanthropist sudha murty inaugurated the 10 day dasara festival by offering pooja t xe2 x80 xa6',75,0,business,1.43,3
1679,2018-10-10 07:08:52,"rt  a game of strength   jeremy lalrinnunga, india xe2 x80 x99s first youth olympics gold medallist, on why he chose  weightlifting   by xe2 x80 xa6'",10,0,sports,1.43,2
1680,2018-10-10 06:58:14,"rt  this  worldmentalhealthday, let us promise to lend our ears to those who need, to understand and assure that they are no xe2 x80 xa6'",7,0,tech,1.43,4
1681,2018-10-10 06:56:42,rt  historic gold for jeremy! n nin a superb show of strength by our 15 year old weightlifter  jeremy lalrinnunga wins a gold medal xe2 x80 xa6',533,0,sports,1.43,2
1682,2018-10-09 20:31:25,"rt  glympse bio, a spinout from the lab of ki member  raises  22m in series a funding to conduct clinical trials f xe2 x80 xa6'",12,0,world,1.43,1
1683,2018-10-09 20:31:15,rt  we are all set for  !  visit us at booth 3c100 and know from our experts about our end to end services portfolio fo xe2 x80 xa6',2,0,tech,1.43,4
1684,2018-10-09 20:29:24,rt  eagerly waiting for the  cphiawards to begin  syngene is nominated in 2 categories   excellence in formulation and excelle xe2 x80 xa6',4,0,world,1.43,1
1685,2018-10-09 17:47:21,rt  manu bhaker wins india xe2 x80 x99s first ever gold in shooting at youth olympics  she is the first shooter from india to claim a xe2 x80 xa6',42,0,sports,1.43,2
1686,2018-10-09 12:48:07,inspiring to see how this visually impaired fighter's never give up attitude helped him become a 'digital guru' thr xe2 x80 xa6 ,23,95,tech,1.43,4
1687,2018-10-09 11:53:40,"rt  dr sundar ramanan vp   global regulatory affairs biocon, will be at the 2nd world conference on access to medical produc xe2 x80 xa6'",4,0,tech,1.43,4
1688,2018-10-09 11:17:32,researchers at  iitmandi have developed a material that can harvest water from fog  can prove useful in tackling wa xe2 x80 xa6 ,29,86,tech,1.43,4
1689,2018-10-09 08:17:29,"kudos to these  mumbai girls who became the 1st indian women to fly the light sport aircraft, 'mahi' for 12,900 km xe2 x80 xa6 ",47,189,sports,1.43,2
1690,2018-10-09 07:06:05,thankyou  and  xe2 x81 xa6 for planning claire  amp  tom xe2 x80 x99s wedding   pandorama events has a great future  t xe2 x80 xa6 ,1,29,tech,1.43,4
1691,2018-10-09 06:51:48,"rt  are you up for  byoc challenge? then  xe2 x80 x98bring your own cups xe2 x80 x99 of steel and say no to single use plastic, paper   n",27,0,tech,1.43,4
1692,2018-10-09 06:51:28,rt  shameless competitive religious politics being played by bjp and cong over sabarimala issue in attempt to tap so calle xe2 x80 xa6',528,0,world,1.43,1
1693,2018-10-09 06:50:50,many happy returns of the day  ,0,7,sports,1.43,2
1694,2018-10-09 06:49:01,rt   rupee near record low of 74 21   ,9,0,business,1.43,3
1695,2018-10-09 06:48:43,rt  brexit is already costing the u k  more than  xc2 xa3350 million a week  don't tell the nhs  via ,62,0,tech,1.43,4
1696,2018-10-09 06:46:50,  tks',0,1,sports,1.43,2
1697,2018-10-09 06:15:22,good initiative by  aiimsbhubaneshwar to organise a series of programmes to create awareness among the people espec xe2 x80 xa6 ,7,31,tech,1.43,4
1698,2018-10-09 05:41:40,rt   happytoshare  received precious daughters of india award at the 4th annual healthcare summit held at jaipur  xe2 x80 xa6',4,0,world,1.43,1
1699,2018-10-09 05:20:05,rt  kiran mazumdar shaw ( discusses the state of the global pharmaceutical sector and an update on biosimilars i xe2 x80 xa6',7,0,tech,1.43,4
1700,2018-10-09 02:59:16,      that too   i am a kannadiga gujarati xe2 x80 xa6 ,0,4,tech,1.43,4
1701,2018-10-09 02:55:43,     weddings create jobs and income for a large numbe xe2 x80 xa6 ,0,2,business,1.43,3
1702,2018-10-08 14:23:13,     we r gujarati',0,2,tech,1.43,4
1703,2018-10-08 14:07:04,just celebrated my niece xe2 x80 x99s wedding at the stunning hotel leela palace udaipur  xe2 x81 xa6  xe2 x81 xa6  xe2 x81 xa6 xe2 x80 xa6 ,8,139,sports,1.43,2
1704,2018-10-08 12:41:15,"scientists  and demuris ltd have identified a naturally occurring antibiotic, kanglemycin, which is xe2 x80 xa6 ",7,28,tech,1.43,4
1705,2018-10-08 12:27:56, my pleasure',0,0,tech,1.43,4
1706,2018-10-08 10:40:46,rt   didyouknow we at  biocon are leveraging innovative science to  accelerateaccess to high quality  biosimilars for patien xe2 x80 xa6',11,0,tech,1.43,4
1707,2018-10-08 09:34:45,the namma trin trin public bicycle sharing project will not only improve last mile connectivity for namma metro use xe2 x80 xa6 ,16,155,tech,1.43,4
1708,2018-10-08 05:00:42,rt   flexpoliticsbeda fir against  for not removing illegal flex banners  mr minister do u think u r above law xe2 x80 xa6',19,0,world,1.43,1
1709,2018-10-08 05:00:18,    my experience on  has always been great but was disappoint xe2 x80 xa6 ,0,0,sports,1.43,2
1710,2018-10-07 12:25:29,rt  the extraordinary schools of mathematics in india n na great article  we need the history of indian mathematics be taught xe2 x80 xa6',760,0,sports,1.43,2
1711,2018-10-07 12:02:31,"indigo reports temporary system failure, congestion expected at airports    xe2 x81 xa6 needs better it system as th xe2 x80 xa6 ",15,38,tech,1.43,4
1712,2018-10-07 03:30:55,spanish opera diva montserrat caball xc3 xa9 dies at 85   a legend lives on through her recordings rip  n,5,37,sports,1.43,2
1713,2018-10-06 12:41:53,rt       gilindia  ,3,0,sports,1.43,2
1714,2018-10-06 11:27:56,great to see that  iits are creating industry ready engineering talent who are contributing to the development of c xe2 x80 xa6 ,4,44,tech,1.43,4
1715,2018-10-06 03:00:21,what lame excuses! can up tourism not outsource this to professional landscapers? the gardens must be befitting to xe2 x80 xa6 ,19,96,tech,1.43,4
1716,2018-10-05 12:25:01,that xe2 x80 x99s so very tragic  my deepest condolences to her family who hv much to be proud of this courageous woman rip  ,24,105,sports,1.43,2
1717,2018-10-05 11:14:51,"rt  using an innovative approach called surface mechanical attrition treatment (smat), researchers at iisc have designed sta xe2 x80 xa6'",22,0,tech,1.43,4
1718,2018-10-05 10:22:21,rt  2018 nobel peace prize laureate denis mukwege is the helper who has devoted his life to defending victims of war time sexua xe2 x80 xa6',4060,0,world,1.43,1
1719,2018-10-05 10:22:11,rt  breaking news   nthe norwegian nobel committee has decided to award the nobel peace prize for 2018 to denis mukwege and nadi xe2 x80 xa6',23303,0,world,1.43,1
1720,2018-10-05 09:45:48,"good initiative by this  alumnus to introduce affordable, unique diy solar panel units in xe2 x80 xa6 ",14,54,tech,1.43,4
1721,2018-10-05 06:48:41,good initiative by  iitkharagpur to establish an 'academy of leadership' to develop  innovative programs which will xe2 x80 xa6 ,19,107,tech,1.43,4
1722,2018-10-04 20:11:19,rt  liver cancer prevention       1 vaccination for hepatitisb                       2  early detection and treatment of hepa xe2 x80 xa6',15,0,tech,1.43,4
1723,2018-10-04 11:28:12,study by  suggests the 10 fold increase in prevalence of  diabetes in urban india over the past 40 years xe2 x80 xa6 ,27,89,tech,1.43,4
1724,2018-10-04 08:43:09,joint initiative of   karnatakapolice and data security council of india to set up a centre for cybercrime xe2 x80 xa6 ,11,62,world,1.43,1
1725,2018-10-04 03:25:02,rt  breaking news   nthe royal swedish academy of sciences has decided to award the  nobelprize in chemistry 2018 with one half xe2 x80 xa6',7592,0,sports,1.43,2
